team_id,team_title,team_country_id,team_country_name,team_noc,team_country_isoa2,team_flag,team_flag_circle,profile_edit_date,team_profile_image,team_slug,team_listing,team_api_listing,splits,result_id,position,total_time,start_num,prog_id,event_id,event_title,team_order,athlete_id,athlete_title,athlete_gender,cat_id,cat_name
126782,Team I New Zealand,232,New Zealand,NZL,NZ,https://cms.triathlon.org/assets/fcc9a2af-e988-4eb0-a5e7-44485572a7f7,https://cms.triathlon.org/assets/1718bad3-dc24-49d5-982f-2c03a7c24d88,,,team-i-new-zealand,,https://api.triathlon.org/v1/athletes/126782,"['00:20:54', '00:25:23', '00:20:58', '00:23:41']",1058471,12,01:30:55,3,550671,163472,2022 World Triathlon Championship Series Leeds,1,54985,Tayler Reid,male,351.0,World Championship Series
126782,Team I New Zealand,232,New Zealand,NZL,NZ,https://cms.triathlon.org/assets/fcc9a2af-e988-4eb0-a5e7-44485572a7f7,https://cms.triathlon.org/assets/1718bad3-dc24-49d5-982f-2c03a7c24d88,,,team-i-new-zealand,,https://api.triathlon.org/v1/athletes/126782,"['00:20:54', '00:25:23', '00:20:58', '00:23:41']",1058471,12,01:30:55,3,550671,163472,2022 World Triathlon Championship Series Leeds,2,103883,Olivia Thornbury,female,351.0,World Championship Series
126782,Team I New Zealand,232,New Zealand,NZL,NZ,https://cms.triathlon.org/assets/fcc9a2af-e988-4eb0-a5e7-44485572a7f7,https://cms.triathlon.org/assets/1718bad3-dc24-49d5-982f-2c03a7c24d88,,,team-i-new-zealand,,https://api.triathlon.org/v1/athletes/126782,"['00:20:54', '00:25:23', '00:20:58', '00:23:41']",1058471,12,01:30:55,3,550671,163472,2022 World Triathlon Championship Series Leeds,3,104034,Hayden Wilde,male,351.0,World Championship Series
126782,Team I New Zealand,232,New Zealand,NZL,NZ,https://cms.triathlon.org/assets/fcc9a2af-e988-4eb0-a5e7-44485572a7f7,https://cms.triathlon.org/assets/1718bad3-dc24-49d5-982f-2c03a7c24d88,,,team-i-new-zealand,,https://api.triathlon.org/v1/athletes/126782,"['00:20:54', '00:25:23', '00:20:58', '00:23:41']",1058471,12,01:30:55,3,550671,163472,2022 World Triathlon Championship Series Leeds,4,6783,Andrea Hansen,female,351.0,World Championship Series
126794,Team I Denmark,153,Denmark,DEN,DK,https://cms.triathlon.org/assets/3a500d5c-4d01-4773-aa83-674fc3b1fe16,https://cms.triathlon.org/assets/35383c3a-f1f4-46e0-a179-31d821ad0f63,,,team-i-denmark,,https://api.triathlon.org/v1/athletes/126794,"['00:21:02', '00:24:12', '00:22:44', '00:23:20']",1058472,13,01:31:17,16,550671,163472,2022 World Triathlon Championship Series Leeds,1,58566,Emil Holm,male,351.0,World Championship Series
126794,Team I Denmark,153,Denmark,DEN,DK,https://cms.triathlon.org/assets/3a500d5c-4d01-4773-aa83-674fc3b1fe16,https://cms.triathlon.org/assets/35383c3a-f1f4-46e0-a179-31d821ad0f63,,,team-i-denmark,,https://api.triathlon.org/v1/athletes/126794,"['00:21:02', '00:24:12', '00:22:44', '00:23:20']",1058472,13,01:31:17,16,550671,163472,2022 World Triathlon Championship Series Leeds,2,94555,Anne Holm,female,351.0,World Championship Series
126794,Team I Denmark,153,Denmark,DEN,DK,https://cms.triathlon.org/assets/3a500d5c-4d01-4773-aa83-674fc3b1fe16,https://cms.triathlon.org/assets/35383c3a-f1f4-46e0-a179-31d821ad0f63,,,team-i-denmark,,https://api.triathlon.org/v1/athletes/126794,"['00:21:02', '00:24:12', '00:22:44', '00:23:20']",1058472,13,01:31:17,16,550671,163472,2022 World Triathlon Championship Series Leeds,3,106438,Oscar Gladney Rundqvist,male,351.0,World Championship Series
126794,Team I Denmark,153,Denmark,DEN,DK,https://cms.triathlon.org/assets/3a500d5c-4d01-4773-aa83-674fc3b1fe16,https://cms.triathlon.org/assets/35383c3a-f1f4-46e0-a179-31d821ad0f63,,,team-i-denmark,,https://api.triathlon.org/v1/athletes/126794,"['00:21:02', '00:24:12', '00:22:44', '00:23:20']",1058472,13,01:31:17,16,550671,163472,2022 World Triathlon Championship Series Leeds,4,82017,Alberte Kjær Pedersen,female,351.0,World Championship Series
126777,Team I Japan,192,Japan,JPN,JP,https://cms.triathlon.org/assets/4f536358-6f57-47d1-a4a7-fbcd34d9b158,https://cms.triathlon.org/assets/20590379-5c55-405e-af34-98ca68e7f7f8,,,team-i-japan,,https://api.triathlon.org/v1/athletes/126777,"['00:21:16', '00:24:29', '00:21:55', '00:24:06']",1058473,14,01:31:45,19,550671,163472,2022 World Triathlon Championship Series Leeds,1,39264,Kenji Nener,male,351.0,World Championship Series
126777,Team I Japan,192,Japan,JPN,JP,https://cms.triathlon.org/assets/4f536358-6f57-47d1-a4a7-fbcd34d9b158,https://cms.triathlon.org/assets/20590379-5c55-405e-af34-98ca68e7f7f8,,,team-i-japan,,https://api.triathlon.org/v1/athletes/126777,"['00:21:16', '00:24:29', '00:21:55', '00:24:06']",1058473,14,01:31:45,19,550671,163472,2022 World Triathlon Championship Series Leeds,2,17285,Yuko Takahashi,female,351.0,World Championship Series
126777,Team I Japan,192,Japan,JPN,JP,https://cms.triathlon.org/assets/4f536358-6f57-47d1-a4a7-fbcd34d9b158,https://cms.triathlon.org/assets/20590379-5c55-405e-af34-98ca68e7f7f8,,,team-i-japan,,https://api.triathlon.org/v1/athletes/126777,"['00:21:16', '00:24:29', '00:21:55', '00:24:06']",1058473,14,01:31:45,19,550671,163472,2022 World Triathlon Championship Series Leeds,3,98547,Takumi Hojo,male,351.0,World Championship Series
